timestamp,tripId,line,direction,lat,lon,next_stop,arrival_time,arrival_time_planned,delay_sec
2025-11-18T14:52:52.677230+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529868,13.402674,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:52:52.677230+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537482,13.360856,Fennbrücke (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:54:00+01:00,0
2025-11-18T14:52:52.677230+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541581,13.353808,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:52:52.677230+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541869,13.349781,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:52:52.677230+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527037,13.386331,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:03.800874+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529868,13.402674,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:03.800874+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537671,13.361243,Fennbrücke (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:54:00+01:00,0
2025-11-18T14:53:03.800874+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541581,13.353808,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:03.800874+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541869,13.349781,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:53:03.800874+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527037,13.386331,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:15.076899+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529868,13.402674,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:15.076899+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537851,13.361593,Fennbrücke (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:54:00+01:00,0
2025-11-18T14:53:15.076899+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.5415,13.353386,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:15.076899+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541365,13.350482,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:53:15.076899+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527037,13.386331,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:26.311363+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529823,13.401631,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:26.311363+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538111,13.361449,Fennbrücke (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:54:00+01:00,0
2025-11-18T14:53:26.311363+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541356,13.352694,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:26.311363+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541087,13.35175,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:53:26.311363+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527126,13.38732,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:37.442218+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529652,13.400642,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:37.442218+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.360991,Fennbrücke (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:54:00+01:00,0
2025-11-18T14:53:37.442218+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541231,13.352065,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:37.442218+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541374,13.353107,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:53:37.442218+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527306,13.388201,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:48.504573+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529598,13.399626,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:48.504573+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537689,13.361287,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:53:48.504573+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541096,13.351417,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:48.504573+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541653,13.354465,Samoastr. (Berlin),2025-11-18T14:54:00+01:00,2025-11-18T14:44:00+01:00,600
2025-11-18T14:53:48.504573+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527495,13.3891,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:53:59.664361+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529545,13.398602,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:53:59.664361+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537824,13.361566,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:53:59.664361+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541204,13.350878,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:53:59.664361+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541662,13.354492,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:53:59.664361+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527675,13.389981,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:54:10.743019+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529482,13.397568,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:56:00+01:00,-60
2025-11-18T14:54:10.743019+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538012,13.361593,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:54:10.743019+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541518,13.350455,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:54:10.743019+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541671,13.354519,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:54:10.743019+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.527864,13.39088,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:54:21.929718+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52985,13.402089,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:54:21.929718+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.361341,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:54:21.929718+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.541833,13.350033,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:54:21.929718+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541761,13.354977,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:54:21.929718+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528043,13.391761,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:54:33.081325+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529724,13.401011,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:54:33.081325+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.360955,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:54:33.081325+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.542192,13.349826,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:54:33.081325+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.54186,13.355471,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:54:33.081325+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528241,13.392723,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:54:44.336418+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529616,13.399995,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:54:44.336418+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538174,13.360784,Fennbrücke (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:54:00+01:00,60
2025-11-18T14:54:44.336418+01:00,1|35393|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.542327,13.350177,U Amrumer Str. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:43:00+01:00,720
2025-11-18T14:54:44.336418+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541959,13.35593,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:54:44.336418+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528313,13.393091,Tucholskystr. (Berlin),2025-11-18T14:55:00+01:00,2025-11-18T14:46:00+01:00,540
2025-11-18T14:54:55.596718+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529563,13.39897,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:54:55.596718+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.537949,13.361647,Fennbrücke (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:54:00+01:00,120
2025-11-18T14:54:55.596718+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.542327,13.350177,Luxemburger Str. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:44:00+01:00,720
2025-11-18T14:54:55.596718+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.542049,13.356388,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:54:55.596718+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528313,13.393091,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:55:06.916986+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529509,13.397954,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:55:06.916986+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538084,13.361485,Fennbrücke (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:54:00+01:00,120
2025-11-18T14:55:06.916986+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.542327,13.350177,Luxemburger Str. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:44:00+01:00,720
2025-11-18T14:55:06.916986+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.542147,13.356856,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:55:06.916986+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528313,13.393091,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:55:18.091878+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529329,13.396876,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:55:18.091878+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.361225,Fennbrücke (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:54:00+01:00,120
2025-11-18T14:55:18.091878+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.542732,13.351507,Luxemburger Str. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:44:00+01:00,720
2025-11-18T14:55:18.091878+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541887,13.357098,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:55:18.091878+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.52834,13.393217,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:55:29.138431+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.529095,13.395914,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:55:29.138431+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.360946,Fennbrücke (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:54:00+01:00,120
2025-11-18T14:55:29.138431+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543118,13.35273,Luxemburger Str. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:44:00+01:00,720
2025-11-18T14:55:29.138431+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541617,13.357269,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:55:29.138431+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528511,13.393999,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:55:40.268690+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52887,13.39497,Tucholskystr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:56:00+01:00,0
2025-11-18T14:55:40.268690+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538174,13.360784,Fennbrücke (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:54:00+01:00,120
2025-11-18T14:55:40.268690+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543559,13.353934,Luxemburger Str. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:44:00+01:00,720
2025-11-18T14:55:40.268690+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541338,13.357449,Kiautschoustr. (Berlin),2025-11-18T14:56:00+01:00,2025-11-18T14:46:00+01:00,600
2025-11-18T14:55:40.268690+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.5287,13.394763,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:55:51.421848+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528771,13.394557,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:55:51.421848+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538174,13.360784,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:55:51.421848+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543837,13.354626,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:55:51.421848+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541231,13.357512,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:55:51.421848+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.528888,13.395527,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:02.452802+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528771,13.394557,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:02.452802+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538174,13.360784,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:56:02.452802+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543837,13.354626,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:02.452802+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.541231,13.357512,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:02.452802+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529077,13.3963,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:13.501794+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528637,13.394035,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:13.501794+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538291,13.360281,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:56:13.501794+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543837,13.354626,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:13.501794+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.540808,13.3578,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:13.501794+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529266,13.397065,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:24.552127+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528412,13.393028,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:24.552127+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538507,13.359472,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:56:24.552127+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.543954,13.354887,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:24.552127+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.540287,13.358276,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:24.552127+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529392,13.397865,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:35.667278+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.528205,13.391986,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:35.667278+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538714,13.358654,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:56:35.667278+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.544098,13.355229,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:35.667278+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.539864,13.358465,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:35.667278+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529446,13.398692,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:46.857140+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52798,13.39097,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:46.857140+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538929,13.357836,Kiautschoustr. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:56:00+01:00,120
2025-11-18T14:56:46.857140+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.544251,13.355579,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:46.857140+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.539568,13.357602,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:46.857140+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529491,13.399519,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:56:57.955277+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.527747,13.389855,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:56:57.955277+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.361341,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:54:00+01:00,240
2025-11-18T14:56:57.955277+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.544431,13.35593,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:56:57.955277+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.5391,13.357098,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:56:57.955277+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529545,13.400417,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
2025-11-18T14:57:09.039989+01:00,1|35394|1|86|18112025,142,U Leopoldplatz via Hauptbahnhof,52.52754,13.38883,Hannoversche Str. (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:58:00+01:00,0
2025-11-18T14:57:09.039989+01:00,1|35394|0|86|18112025,142,U Leopoldplatz via U Amrumer Str.,52.538165,13.361135,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:54:00+01:00,240
2025-11-18T14:57:09.039989+01:00,1|35393|0|86|18112025,142,U Leopoldplatz,52.544592,13.356262,U Leopoldplatz (Berlin),2025-11-18T15:00:00+01:00,2025-11-18T14:48:00+01:00,720
2025-11-18T14:57:09.039989+01:00,1|35343|0|86|18112025,142,S Ostbahnhof via S+U Hauptbahnhof,52.538848,13.35797,Fennbrücke (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:48:00+01:00,600
2025-11-18T14:57:09.039989+01:00,1|35342|4|86|18112025,142,S Ostbahnhof via U Rosenthaler Platz,52.529589,13.401245,U Rosenthaler Platz (Berlin),2025-11-18T14:58:00+01:00,2025-11-18T14:49:00+01:00,540
